-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-2.296447798452147873e-02,-1.001429797966363122e-04,7.889624163000685808e-01,-3.838711098045856569e-27,8.726535498373934677e-03,-2.354097872934747439e-25,9.999619230641713097e-01,-1.529021328196338708e-02,1.472199430852907432e-04,-2.568630552720385231e-05,-8.722027144407611121e-02,8.505719031761545257e-02,-1.494439625108679359e-04,-1.526833081572163270e-02,1.675073634899746722e-04,-2.922219128127824731e-05,-8.726679587095970136e-02,8.508183172565386698e-02,-1.700372114596739883e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.979999999999999982e-01,-2.999999999999999889e-01,0.000000000000000000e+00,5.010000000000000009e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
